Country Code,City,Location,Coordinates,Pollutant,Source Name,Unit,Value,Last Updated,Country Label
IN,,"Hebbal 1st Stage, Mysuru - KSPCB","12.210409999999998, 76.37376",NO2,caaqm,µg/m³,15.93,2022-10-31T07:30:00+05:30,India
IN,,"Govt. High School Shikarpur, Patna - BSPCB","25.592539, 85.22715800000002",NO2,caaqm,µg/m³,1.6,2022-10-16T21:15:00+05:30,India
IN,,"Rohini, Delhi - DPCC","28.732528, 77.11992",NO2,caaqm,µg/m³,34.1,2022-10-31T06:15:00+05:30,India
IN,,"Ghusuri, Howrah - WBPCB","22.611968, 88.347422",NO2,caaqm,µg/m³,20.11,2022-10-16T21:15:00+05:30,India
IN,,"Chhoti Gwaltoli, Indore - MPPCB","22.431, 75.5213",PM2.5,caaqm,µg/m³,35.0,2022-10-16T21:30:00+05:30,India
IN,,"Vijay Nagar, Ramanagara - KSPCB","12.733409, 77.298051",PM10,caaqm,µg/m³,59.0,2022-10-31T07:30:00+05:30,India
IN,,"Kodungaiyur, Chennai - TNPCB","13.127800000000002, 80.2642",SO2,caaqm,µg/m³,1.8,2022-10-16T21:30:00+05:30,India
IN,,"Deonar, Mumbai - IITM","19.04946, 72.923",PM2.5,caaqm,µg/m³,75.1,2022-10-16T21:15:00+05:30,India
IN,,"Lodhi Road, Delhi - IITM","28.588333000000002, 77.22166700000001",PM2.5,caaqm,µg/m³,42.3,2022-08-02T15:00:00+05:30,India
IN,,"Bhosari, Pune - IITM","18.640051, 73.848956",O3,caaqm,µg/m³,3.0,2022-07-07T10:15:00+05:30,India
IN,,"Revenue Colony-Shivajinagar, Pune - IITM","18.530085, 73.849598",NO2,caaqm,µg/m³,14.64,2022-07-07T12:45:00+05:30,India
IN,,"Kadri, Mangalore - KSPCB","12.889250000000002, 74.853",SO2,caaqm,µg/m³,7.23,2022-10-31T07:15:00+05:30,India
IN,,"B R Ambedkar University, Lucknow - UPPCB","26.766433000000003, 80.927299",PM10,caaqm,µg/m³,174.25,2022-10-16T21:30:00+05:30,India
IN,,"Rakhial, Ahmedabad - IITM","23.016834, 72.62577499999999",CO,caaqm,µg/m³,980.0,2022-07-13T12:00:00+05:30,India
IN,,"Manoharpur, Agra - UPPCB","27.23711, 78.01936",PM2.5,caaqm,µg/m³,72.24,2022-10-31T07:30:00+05:30,India
IN,,"IIPHG Lekawada, Gandhinagar - IITM","23.243639, 72.68993999999999",PM10,caaqm,µg/m³,0.0,2022-07-22T17:30:00+05:30,India
IN,,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","26.140334499999998, 85.3650192",SO2,caaqm,µg/m³,70.4,2022-10-16T21:15:00+05:30,India
IN,,"Shahjahan Garden, Agra - UPPCB","27.169338, 78.03582",PM2.5,caaqm,µg/m³,98.08,2022-10-31T07:30:00+05:30,India
IN,,"Mirchaibari, Katihar - BSPCB","25.560082999999995, 87.553265",SO2,caaqm,µg/m³,2.1,2022-10-16T21:15:00+05:30,India
IN,,"Mirchaibari, Katihar - BSPCB","25.560082999999995, 87.553265",PM2.5,caaqm,µg/m³,108.0,2022-10-16T21:15:00+05:30,India
IN,,"Mayaganj, Bhagalpur - BSPCB","25.265194000000005, 87.012947",PM2.5,caaqm,µg/m³,107.0,2022-10-31T07:15:00+05:30,India
IN,,"Mayaganj, Bhagalpur - BSPCB","25.265194000000005, 87.012947",O3,caaqm,µg/m³,9.4,2022-10-31T07:15:00+05:30,India
IN,,"SDM Office_Khagra, Kishanganj - BSPCB","26.088130500000002, 87.93840336",NO2,caaqm,µg/m³,51.0,2022-10-31T07:15:00+05:30,India
IN,,"SDM Office_Khagra, Kishanganj - BSPCB","26.088130500000002, 87.93840336",PM2.5,caaqm,µg/m³,73.0,2022-10-31T07:15:00+05:30,India
IN,,"SDM Office_Khagra, Kishanganj - BSPCB","26.088130500000002, 87.93840336",SO2,caaqm,µg/m³,12.1,2022-10-31T07:15:00+05:30,India
IN,,"SDM Office_Khagra, Kishanganj - BSPCB","26.088130500000002, 87.93840336",O3,caaqm,µg/m³,15.3,2022-10-31T07:15:00+05:30,India
IN,,"Police Line, Saharsa - BSPCB","25.892357, 86.590325",SO2,caaqm,µg/m³,0.1,2022-10-16T19:15:00+05:30,India
IN,,"Forest Rest House, Manguraha - BSPCB","25.357288, 84.107844",PM10,caaqm,µg/m³,30.0,2022-10-16T20:15:00+05:30,India
IN,,"Forest Rest House, Manguraha - BSPCB","25.357288, 84.107844",O3,caaqm,µg/m³,3.8,2022-10-16T21:15:00+05:30,India
IN,,"Jigar Colony, Moradabad - UPPCB","28.856664, 78.77263800000001",PM2.5,caaqm,µg/m³,52.13,2022-10-31T07:30:00+05:30,India
IN,,"Manipur University, Imphal - Manipur PCB","24.7524239, 93.92862179999999",NO2,caaqm,µg/m³,4.48,2022-10-15T15:15:00+05:30,India
IN,,"Doon University, Dehradun - UKPCB","30.269443999999996, 78.044167",SO2,caaqm,µg/m³,0.0,2022-10-16T21:15:00+05:30,India
IN,,"IITH Kandi, Hyderabad - TSPCB","17.585705, 78.126199",NO2,caaqm,µg/m³,4.23,2022-10-31T07:30:00+05:30,India
IN,,"Kokapet, Hyderabad - TSPCB","17.393559, 78.339194",PM10,caaqm,µg/m³,41.57,2022-10-31T07:30:00+05:30,India
IN,,"Transport Nagar, Moradabad - UPPCB","28.802625000000003, 78.75372800000001",PM2.5,caaqm,µg/m³,72.54,2022-10-31T07:30:00+05:30,India
IN,,"PSG College of Arts and Science, Coimbatore - TNPCB","11.0328, 77.0349",CO,caaqm,µg/m³,1680.0,2022-10-31T07:30:00+05:30,India
IN,,"Civil Lines, Bareilly - UPPCB","28.359580999999995, 79.41445499999999",CO,caaqm,µg/m³,600.0,2022-10-31T07:30:00+05:30,India
IN,,"Ramteerth Nagar, Belgaum - KSPCB","15.888653, 74.541751",PM10,caaqm,µg/m³,114.0,2022-10-31T07:15:00+05:30,India
IN,,"Punjabi Bagh, Delhi - DPCC","28.6683, 77.1167",PM2.5,CPCB,µg/m³,183.0,2018-02-22T02:45:00+05:30,India
IN,,"Income Tax Office, Delhi - CPCB","28.623499999999996, 77.2494",PM2.5,CPCB,µg/m³,224.0,2018-02-22T09:15:00+05:30,India
IN,,Collectorate - Gaya - BSPCB,"24.7489694, 84.9438395",O3,CPCB,µg/m³,131.2,2018-02-22T08:30:00+05:30,India
IN,,Alandur Bus Depot,"12.99711389, 80.19151667",SO2,CPCB,µg/m³,29.3,2018-02-22T09:15:00+05:30,India
IN,,"Sanjay Palace, Agra - UPPCB","27.19865833, 78.00598056",O3,caaqm,µg/m³,45.9,2022-10-31T07:30:00+05:30,India
IN,,VK Industrial Area Jaipur - RSPCB,"26.9738778, 75.7738777777777",PM10,CPCB,µg/m³,70.2,2017-06-12T11:00:00+05:30,India
IN,,"Shadipur, Delhi - CPCB","28.651699999999998, 77.1581",NO2,CPCB,µg/m³,12.43,2018-02-22T08:15:00+05:30,India
IN,,"Manali, Chennai - CPCB","13.164544000000001, 80.26285",CO,caaqm,µg/m³,3030.0,2022-10-16T20:30:00+05:30,India
IN,,"Solapur, Solapur - MPCB","17.6599188, 75.9063906",PM2.5,caaqm,µg/m³,69.0,2022-10-31T07:30:00+05:30,India
IN,,Navi Mumbai Municipal Corporation Airoli,"19.1494, 72.9986",CO,CPCB,µg/m³,1480.0,2020-04-09T05:45:00+05:30,India
IN,,"BTM Layout, Bengaluru - CPCB","12.9135218, 77.59508040000001",CO,caaqm,µg/m³,400.0,2022-10-16T21:30:00+05:30,India
IN,,"MD University, Rohtak - HSPCB","28.870083, 76.6205",SO2,caaqm,µg/m³,46.43,2020-01-01T16:30:00+05:30,India
IN,,"Aya Nagar, Delhi - IMD","28.4706914, 77.1099364",O3,caaqm,µg/m³,29.5,2022-10-31T06:45:00+05:30,India
IN,,"Police Commissionerate, Jaipur - RSPCB","26.9164092, 75.7994901",PM2.5,caaqm,µg/m³,119.93,2022-10-31T07:15:00+05:30,India
IN,,"Sanathnagar, Hyderabad - TSPCB","17.4559458, 78.4332152",CO,caaqm,µg/m³,1130.0,2022-10-31T07:30:00+05:30,India
IN,,"Velachery Res. Area, Chennai - CPCB","13.005218900000001, 80.23981249999999",O3,caaqm,µg/m³,3.58,2022-10-31T07:15:00+05:30,India
IN,,"Velachery Res. Area, Chennai - CPCB","13.005218900000001, 80.23981249999999",PM2.5,caaqm,µg/m³,32.0,2022-10-31T07:15:00+05:30,India
IN,,"Nehru Nagar, Kanpur - UPPCB","26.470313600000004, 80.3229863",PM2.5,caaqm,µg/m³,209.0,2022-10-31T07:30:00+05:30,India
IN,,"PWD Grounds, Vijayawada - APPCB","16.507014, 80.627767",SO2,caaqm,µg/m³,8.91,2020-11-19T13:45:00+05:30,India
IN,,"Vasundhara, Ghaziabad - UPPCB","28.6603346, 77.3572563",O3,caaqm,µg/m³,0.0,2022-10-31T07:30:00+05:30,India
IN,,"Ghusuri, Howrah - WBPCB","22.5565568, 87.895755",NO2,caaqm,µg/m³,8.82,2018-05-09T23:45:00+05:30,India
IN,,"Jahangirpuri, Delhi - DPCC","28.7258373, 77.1605631",PM10,caaqm,µg/m³,307.0,2018-05-12T12:00:00+05:30,India
IN,,"Rabindra Bharati University, Kolkata - WBPCB","22.5824635, 88.35724470000001",NO2,data.gov.in,µg/m³,15.0,2022-03-25T05:00:00+05:30,India
IN,,"New Mandi, Muzaffarnagar - UPPCB","29.472350800000005, 77.71940310000001",NO2,caaqm,µg/m³,21.6,2022-10-31T07:30:00+05:30,India
IN,,"Indirapuram, Ghaziabad - UPPCB","28.646233, 77.358075",PM2.5,caaqm,µg/m³,170.0,2022-10-31T07:30:00+05:30,India
IN,,"Alipur, Delhi - DPCC","28.815328999999995, 77.15301",PM2.5,caaqm,µg/m³,290.0,2022-10-31T06:00:00+05:30,India
IN,,"Dr. Karni Singh Shooting Range, Delhi - DPCC","28.498571, 77.26484",PM2.5,caaqm,µg/m³,245.0,2022-10-31T06:00:00+05:30,India
IN,,"Kalal Majra, Khanna - PPCB","30.736056, 76.209694",NO2,caaqm,µg/m³,23.37,2022-10-31T06:30:00+05:30,India
IN,,"Phase-4 GIDC, Vatva - GPCB","22.969611, 72.6435",NO2,caaqm,µg/m³,32.58,2022-10-31T07:30:00+05:30,India
IN,,"Kurla, Mumbai - MPCB","19.086299999999998, 72.8888",SO2,caaqm,µg/m³,12.58,2022-10-31T07:30:00+05:30,India
IN,,"Sector-2 IMT, Manesar - HSPCB","28.360699, 76.93609",PM2.5,caaqm,µg/m³,215.0,2022-10-31T07:15:00+05:30,India
IN,,"Powai, Mumbai - MPCB","19.1375, 72.915056",CO,caaqm,µg/m³,1320.0,2022-10-16T18:45:00+05:30,India
IN,,"Police Lines, Jind - HSPCB","29.307814000000004, 76.337619",CO,caaqm,µg/m³,1450.0,2022-10-31T07:15:00+05:30,India
IN,,"Nathu Colony, Ballabgarh - HSPCB","28.341924800000005, 77.319699",PM10,caaqm,µg/m³,300.2,2022-10-31T07:15:00+05:30,India
IN,,"Bapuji Nagar, Bengaluru - KSPCB","12.951913, 77.539784",NO2,caaqm,µg/m³,20.4,2022-10-31T07:30:00+05:30,India
IN,,"Knowledge Park - III, Greater Noida - UPPCB","28.47272, 77.48199999999999",SO2,caaqm,µg/m³,4.6,2022-10-31T07:30:00+05:30,India
IN,,"New Collectorate, Baghpat - UPPCB","28.974801000000003, 77.21335699999999",CO,caaqm,µg/m³,2130.0,2022-01-31T10:15:00+05:30,India
IN,,"Knowledge Park - V, Greater Noida - UPPCB","28.557053999999997, 77.453663",NO2,caaqm,µg/m³,56.2,2022-10-31T07:30:00+05:30,India
IN,,"Vile Parle West, Mumbai - MPCB","19.10861, 72.83622000000001",CO,caaqm,µg/m³,1080.0,2022-10-31T07:15:00+05:30,India
IN,,"Vile Parle West, Mumbai - MPCB","19.10861, 72.83622000000001",O3,caaqm,µg/m³,35.09,2022-10-31T07:15:00+05:30,India
IN,,"R K Puram, Delhi - DPCC","28.563262000000005, 77.186937",PM2.5,caaqm,µg/m³,268.0,2022-10-31T06:15:00+05:30,India
IN,,"DRM Office Danapur, Patna - BSPCB","25.586562, 85.043586",PM2.5,caaqm,µg/m³,99.99,2022-10-16T21:30:00+05:30,India
IN,,"Sikulpuikawn, Aizawl - Mizoram PCB","23.717634199999996, 92.7192841",O3,caaqm,µg/m³,4.5,2022-10-16T21:15:00+05:30,India
IN,,"Nehru Nagar, Delhi - DPCC","28.567890000000002, 77.250515",SO2,caaqm,µg/m³,5.7,2022-10-31T06:15:00+05:30,India
IN,,"Vyttila, Kochi - Kerala PCB","9.969447, 76.321186",CO,caaqm,µg/m³,220.0,2022-10-16T21:30:00+05:30,India
IN,,"ITO, Delhi - CPCB","28.628624, 77.24106",SO2,caaqm,µg/m³,8.4,2022-10-31T07:15:00+05:30,India
IN,,"Civil Lines,  Ajmer - RSPCB","26.470859, 74.646594",O3,caaqm,µg/m³,4.73,2022-10-31T07:15:00+05:30,India
IN,,"Hebbal 1st Stage, Mysuru - KSPCB","12.210409999999998, 76.37376",PM2.5,caaqm,µg/m³,19.15,2022-10-31T07:30:00+05:30,India
IN,,"Muradpur, Patna - BSPCB","25.619651, 85.147382",PM10,caaqm,µg/m³,298.3,2022-10-16T21:15:00+05:30,India
IN,,"Samanpura, Patna - BSPCB","25.596727, 85.085624",O3,caaqm,µg/m³,23.43,2022-10-16T21:15:00+05:30,India
IN,,"Manali Village, Chennai - TNPCB","13.166200000000002, 80.2584",O3,caaqm,µg/m³,24.33,2022-10-31T07:30:00+05:30,India
IN,,"Buddha Colony, Muzaffarpur - BSPCB","26.11442, 85.39813",PM10,caaqm,µg/m³,183.99,2022-10-16T21:00:00+05:30,India
IN,,"ICRISAT Patancheru, Hyderabad - TSPCB","17.5184, 78.278777",PM10,caaqm,µg/m³,113.0,2022-10-31T07:15:00+05:30,India
IN,,"Teri Gram, Gurugram - HSPCB","28.4275, 77.1465",CO,caaqm,µg/m³,860.0,2022-10-16T21:30:00+05:30,India
IN,,"Polayathode, Kollam - Kerala PCB","8.8787, 76.6073",PM2.5,caaqm,µg/m³,27.03,2022-10-16T21:15:00+05:30,India
IN,,"Kacheripady, Ernakulam - Kerala PCB","9.985653, 76.281342",PM10,caaqm,µg/m³,18.8,2022-10-16T21:30:00+05:30,India
IN,,"Ballygunge, Kolkata - WBPCB","22.5367507, 88.3638022",O3,caaqm,µg/m³,34.35,2022-10-16T21:30:00+05:30,India
IN,,"Kodungaiyur, Chennai - TNPCB","13.127800000000002, 80.2642",O3,caaqm,µg/m³,15.68,2022-10-16T21:30:00+05:30,India
IN,,"Mhada Colony, Pune - IITM","18.57304, 73.927715",CO,caaqm,µg/m³,750.0,2022-10-16T21:30:00+05:30,India
IN,,"Diwator Nagar, Koppal - KSPCB","15.34763, 76.181767",PM2.5,caaqm,µg/m³,100.78,2022-10-16T20:15:00+05:30,India
IN,,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","13.4127, 80.1081",PM10,caaqm,µg/m³,3.0,2022-10-16T21:30:00+05:30,India
IN,,"Jawahar Nagar, Puducherry - PPCC","11.9309, 79.8027",CO,caaqm,µg/m³,410.0,2022-10-16T21:30:00+05:30,India
IN,,"Naharlagun, Naharlagun - APSPCB","27.103358000000004, 93.679645",PM2.5,caaqm,µg/m³,6.43,2022-10-15T08:15:00+05:30,India
IN,,"Gyaspur, Ahmedabad - IITM","22.977134000000003, 72.553024",PM10,caaqm,µg/m³,45.2,2022-07-07T14:15:00+05:30,India
IN,,"Gyaspur, Ahmedabad - IITM","22.977134000000003, 72.553024",SO2,caaqm,µg/m³,23.34,2022-07-07T14:15:00+05:30,India
IN,,"Manoharpur, Agra - UPPCB","27.23711, 78.01936",PM10,caaqm,µg/m³,105.3,2022-10-31T07:30:00+05:30,India
IN,,"Chandkheda, Ahmedabad - IITM","23.107969, 72.57464800000001",PM2.5,caaqm,µg/m³,76.0,2022-10-16T21:15:00+05:30,India
IN,,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","23.04307, 72.562968",PM2.5,caaqm,µg/m³,12.0,2022-07-08T12:30:00+05:30,India
IN,,"Maldahiya, Varanasi - UPPCB","25.32393, 82.99687",CO,caaqm,µg/m³,1140.0,2022-10-31T07:30:00+05:30,India
IN,,"Sector 22, Chandigarh - CPCC","30.735567, 76.775714",CO,caaqm,µg/m³,600.0,2022-10-31T07:15:00+05:30,India
IN,,"Mayaganj, Bhagalpur - BSPCB","25.265194000000005, 87.012947",PM10,caaqm,µg/m³,151.0,2022-10-31T07:15:00+05:30,India
IN,,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","25.251013, 86.98900100000002",PM10,caaqm,µg/m³,128.0,2022-10-31T07:15:00+05:30,India
IN,,"Kareemganj, Gaya - BSPCB","24.792403000000004, 84.992416",NO2,caaqm,µg/m³,31.3,2022-10-31T07:15:00+05:30,India
IN,,"Mariam Nagar, Purnia - BSPCB","25.366336, 87.11746800000002",O3,caaqm,µg/m³,7.1,2022-10-31T07:15:00+05:30,India
IN,,"Jigar Colony, Moradabad - UPPCB","28.856664, 78.77263800000001",O3,caaqm,µg/m³,6.67,2022-10-31T07:30:00+05:30,India
IN,,"Sector-53, Chandigarh - CPCC","30.719858999999996, 76.738637",CO,caaqm,µg/m³,1850.0,2022-10-31T07:15:00+05:30,India
IN,,"Bardowali, Agartala - Tripura SPCB","23.8175497, 91.27269739999998",CO,caaqm,µg/m³,1420.0,2022-10-31T07:30:00+05:30,India
IN,,"DM Office_Kasipur, Samastipur - BSPCB","25.859655, 85.77944000000001",O3,caaqm,µg/m³,10.7,2022-10-31T07:15:00+05:30,India
IN,,"JN Stadium, Shillong - Meghalaya PCB","25.580341900000004, 91.8942571",CO,caaqm,µg/m³,290.0,2022-10-15T11:15:00+05:30,India
IN,,"Vibhab Nagar, Firozabad - UPPCB","27.1594, 78.3953",O3,caaqm,µg/m³,27.17,2022-10-31T07:30:00+05:30,India
IN,,"Ramachandrapuram, Hyderabad - TSPCB","17.528544, 78.286195",O3,caaqm,µg/m³,8.22,2022-10-31T07:30:00+05:30,India
IN,,"New Malakpet, Hyderabad - TSPCB","17.37206, 78.50864",PM2.5,caaqm,µg/m³,19.67,2022-10-31T07:30:00+05:30,India
IN,,"Bombay Castel, Ooty - TNPCB","11.4068288, 76.7138973",SO2,caaqm,µg/m³,40.04,2022-10-15T16:15:00+05:30,India
IN,,"Sona College of Technology, Salem - TNPCB","11.679111, 78.125052",SO2,caaqm,µg/m³,-3.23,2022-10-03T18:00:00+05:30,India
IN,,"PSG College of Arts and Science, Coimbatore - TNPCB","11.0328, 77.0349",NO2,caaqm,µg/m³,18.41,2022-10-31T07:30:00+05:30,India
IN,,"Ramteerth Nagar, Belgaum - KSPCB","15.888653, 74.541751",CO,caaqm,µg/m³,930.0,2022-10-31T07:15:00+05:30,India
IN,,"Paryavaran Parisar, Bhopal - MPPCB","23.210494, 77.425409",NO2,caaqm,µg/m³,26.1,2022-10-31T07:15:00+05:30,India
IN,,Dhopagachi,"22.3743, 88.415",UM003,airgradient,particles/cm³,33930.10384114584,2025-01-14T04:30:00+05:30,India
IN,,"Bawana, Delhi - DPCC","28.7762, 77.051074",O3,caaqm,µg/m³,4.6,2022-10-31T06:15:00+05:30,India
IN,,"Sri Aurobindo Marg, Delhi - DPCC","28.531345999999996, 77.190156",PM2.5,caaqm,µg/m³,232.0,2022-10-31T06:15:00+05:30,India
IN,,"Mundka, Delhi - DPCC","28.684678, 77.076574",PM2.5,caaqm,µg/m³,239.0,2022-10-31T06:15:00+05:30,India
IN,,"Civil Lines,  Ajmer - RSPCB","26.470859, 74.646594",PM2.5,caaqm,µg/m³,64.0,2022-10-31T07:15:00+05:30,India
IN,,"Govt. High School Shikarpur, Patna - BSPCB","25.592539, 85.22715800000002",SO2,caaqm,µg/m³,14.23,2022-10-16T21:15:00+05:30,India
IN,,"Samanpura, Patna - BSPCB","25.596727, 85.085624",PM10,caaqm,µg/m³,509.1,2022-10-16T21:15:00+05:30,India
IN,,"Rohini, Delhi - DPCC","28.732528, 77.11992",SO2,caaqm,µg/m³,0.5,2022-10-31T06:15:00+05:30,India
IN,,"Lumpyngngad, Shillong - Meghalaya PCB","25.5586, 91.8985",CO,caaqm,µg/m³,280.0,2022-10-16T21:30:00+05:30,India
IN,,"Chhoti Gwaltoli, Indore - MPPCB","22.431, 75.5213",SO2,caaqm,µg/m³,13.6,2022-10-16T21:30:00+05:30,India
IN,,"Murthal, Sonipat - HSPCB","29.027199999999997, 77.0621",PM10,caaqm,µg/m³,155.52,2022-10-16T21:30:00+05:30,India
IN,,"Sector 11, Faridabad - HSPCB","28.376058, 77.315741",O3,caaqm,µg/m³,14.69,2022-10-16T21:15:00+05:30,India
IN,,"Phool Bagh, Gwalior - Mondelez Ind. Food","26.210536, 78.171",CO,caaqm,µg/m³,670.0,2022-09-15T03:30:00+05:30,India
IN,,"Kacheripady, Ernakulam - Kerala PCB","9.985653, 76.281342",PM2.5,caaqm,µg/m³,8.0,2022-10-16T21:30:00+05:30,India
IN,,"Kacheripady, Ernakulam - Kerala PCB","9.985653, 76.281342",NO2,caaqm,µg/m³,10.92,2022-10-16T21:30:00+05:30,India
IN,,"Ballygunge, Kolkata - WBPCB","22.5367507, 88.3638022",PM2.5,caaqm,µg/m³,54.8,2022-10-16T21:30:00+05:30,India
IN,,"Royapuram, Chennai - TNPCB","13.1036, 80.29089999999998",PM10,caaqm,µg/m³,11.0,2022-10-16T21:30:00+05:30,India
IN,,"Arumbakkam, Chennai - TNPCB","13.0664, 80.2112",SO2,caaqm,µg/m³,7.9,2022-10-16T21:30:00+05:30,India
IN,,"Chandni Chowk, Delhi - IITM","28.656756, 77.227234",PM10,caaqm,µg/m³,89.1,2022-08-02T16:00:00+05:30,India
IN,,"Sector-19A Nerul, Navi Mumbai - IITM","19.044, 73.03250000000001",PM2.5,caaqm,µg/m³,70.84,2022-10-16T21:30:00+05:30,India
IN,,"Chakala-Andheri East, Mumbai - IITM","19.110739999999996, 72.86084",PM10,caaqm,µg/m³,41.66,2022-10-16T18:30:00+05:30,India
IN,,"Pan Bazaar, Guwahati - PCBA","26.1875, 91.744194",NO2,caaqm,µg/m³,3.73,2022-10-16T21:30:00+05:30,India
IN,,"Hadapsar, Pune - IITM","18.501793, 73.927532",PM10,caaqm,µg/m³,0.0,2022-06-22T14:15:00+05:30,India
IN,,"Rajbagh, Srinagar - JKSPCB","34.066206, 74.81982",PM2.5,caaqm,µg/m³,138.4,2022-10-16T21:30:00+05:30,India
IN,,"Rakhial, Ahmedabad - IITM","23.016834, 72.62577499999999",O3,caaqm,µg/m³,10.58,2022-07-13T12:00:00+05:30,India
IN,,"GIFT City, Gandhinagar - IITM","23.163798, 72.677768",PM10,caaqm,µg/m³,48.3,2022-07-07T14:30:00+05:30,India
IN,,"SAC ISRO Satellite, Ahmedabad - IITM","23.023389000000005, 72.515201",NO2,caaqm,µg/m³,9.6,2022-07-07T14:45:00+05:30,India
IN,,"IIPHG Lekawada, Gandhinagar - IITM","23.243639, 72.68993999999999",O3,caaqm,µg/m³,0.0,2022-07-22T17:30:00+05:30,India
IN,,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","26.730136000000005, 83.433859",PM10,caaqm,µg/m³,135.12,2022-10-31T07:30:00+05:30,India
IN,,"Maldahiya, Varanasi - UPPCB","25.32393, 82.99687",NO2,caaqm,µg/m³,16.81,2022-10-31T07:30:00+05:30,India
IN,,"Kukrail Picnic Spot-1, Lucknow - UPPCB","26.90723, 80.98579",PM2.5,caaqm,µg/m³,61.57,2022-10-16T21:30:00+05:30,India
IN,,"D M Colony, Bihar Sharif - BSPCB","25.204762, 85.51495999999999",O3,caaqm,µg/m³,13.7,2022-10-31T07:15:00+05:30,India
IN,,"Sector 22, Chandigarh - CPCC","30.735567, 76.775714",NO2,caaqm,µg/m³,71.7,2022-10-31T07:15:00+05:30,India
IN,,"FTI Kidwai Nagar, Kanpur - UPPCB","26.428282, 80.327067",NO2,caaqm,µg/m³,24.88,2022-10-31T07:30:00+05:30,India
IN,,"Dada Peer, Sasaram - BSPCB","24.952822, 84.00239599999999",CO,caaqm,µg/m³,1800.0,2022-10-31T07:15:00+05:30,India
IN,,"Civic Center, Bhilai - Bhilai Steel Plant","21.185571, 81.34317499999999",NO2,caaqm,µg/m³,0.0,2022-10-12T23:45:00+05:30,India
IN,,"Civic Center, Bhilai - Bhilai Steel Plant","21.185571, 81.34317499999999",PM2.5,caaqm,µg/m³,0.0,2022-10-12T23:45:00+05:30,India
IN,,"Mirchaibari, Katihar - BSPCB","25.560082999999995, 87.553265",NO2,caaqm,µg/m³,44.9,2022-10-16T21:15:00+05:30,India
IN,,"Mariam Nagar, Purnia - BSPCB","25.366336, 87.11746800000002",PM2.5,caaqm,µg/m³,173.0,2022-10-31T07:15:00+05:30,India
IN,,"Mariam Nagar, Purnia - BSPCB","25.366336, 87.11746800000002",PM10,caaqm,µg/m³,229.0,2022-10-31T07:15:00+05:30,India
IN,,"Darshan Nagar, Chhapra - BSPCB","25.780825700000005, 84.7446768",PM2.5,caaqm,µg/m³,182.0,2022-10-31T07:15:00+05:30,India
IN,,"Kharahiya Basti, Araria - BSPCB","26.146528999999997, 87.454184",NO2,caaqm,µg/m³,16.8,2022-10-31T07:15:00+05:30,India
IN,,"Sardar Patel Inter College, Baghpat - UPPCB","28.964949, 77.27876100000002",NO2,caaqm,µg/m³,88.3,2022-10-31T07:30:00+05:30,India
IN,,"Sardar Patel Inter College, Baghpat - UPPCB","28.964949, 77.27876100000002",O3,caaqm,µg/m³,0.8,2022-10-31T07:30:00+05:30,India
IN,,"Gurdeo Nagar, Aurangabad - BSPCB","24.75746, 84.366208",O3,caaqm,µg/m³,26.1,2022-10-31T07:15:00+05:30,India
IN,,"DRCC Anandpur, Begusarai - BSPCB","25.444266, 86.140169",NO2,caaqm,µg/m³,4.3,2022-10-31T07:15:00+05:30,India
IN,,"Ashwini Nagar, Haveri - KSPCB","14.7918, 75.38959999999999",PM10,caaqm,µg/m³,25.0,2022-10-16T21:30:00+05:30,India
IN,,"Ashwini Nagar, Haveri - KSPCB","14.7918, 75.38959999999999",CO,caaqm,µg/m³,650.0,2022-10-16T21:30:00+05:30,India
IN,,"Vibhab Nagar, Firozabad - UPPCB","27.1594, 78.3953",PM10,caaqm,µg/m³,75.2,2022-10-31T07:30:00+05:30,India
IN,,"ECIL Kapra, Hyderabad - TSPCB","17.470431, 78.566959",O3,caaqm,µg/m³,5.08,2022-10-16T19:45:00+05:30,India
IN,,"Kompally Municipal Office, Hyderabad - TSPCB","17.544899, 78.486949",PM10,caaqm,µg/m³,27.56,2022-10-31T07:30:00+05:30,India
IN,,"Kompally Municipal Office, Hyderabad - TSPCB","17.544899, 78.486949",SO2,caaqm,µg/m³,4.81,2022-10-31T07:30:00+05:30,India
IN,,"Vikas Sadan, Gurugram - HSPCB","28.4501238, 77.0263051",PM10,caaqm,µg/m³,132.94,2016-04-12T15:00:00+05:30,India
IN,,"Lalbagh, DN Park","26.84578611, 80.93874444",O3,CPCB,µg/m³,22.72,2018-02-22T09:30:00+05:30,India
IN,,Victoria Memorial - WBSPCB,"22.572646, 88.36389499999996",PM2.5,CPCB,µg/m³,0.0,2017-10-17T02:15:00+05:30,India
IN,,IIT,"12.992513890000001, 80.23744722",SO2,CPCB,µg/m³,7.9,2018-02-22T09:15:00+05:30,India
IN,,SaneguravaHalli - KSPCB,"12.9916694, 77.5458305555555",NO2,CPCB,µg/m³,23.67,2018-02-22T05:15:00+05:30,India
IN,,Nehru Nagar,"26.470308800000005, 80.3251749",O3,CPCB,µg/m³,11.7,2018-02-22T08:45:00+05:30,India
