country_code,location,pollutant,source_name,unit,value,last_updated,country_label,latitude,longitude
IN,"mariam nagar, purnia - bspcb",pm2.5,caaqm,µg/m³,173.0,2022-10-31 07:15:00+05:30,india,25.366336,87.11746800000002
IN,"mariam nagar, purnia - bspcb",pm10,caaqm,µg/m³,229.0,2022-10-31 07:15:00+05:30,india,25.366336,87.11746800000002
IN,"darshan nagar, chhapra - bspcb",pm2.5,caaqm,µg/m³,182.0,2022-10-31 07:15:00+05:30,india,25.780825700000005,84.7446768
IN,"kharahiya basti, araria - bspcb",no2,caaqm,µg/m³,16.8,2022-10-31 07:15:00+05:30,india,26.146528999999997,87.454184
IN,"sardar patel inter college, baghpat - uppcb",no2,caaqm,µg/m³,88.3,2022-10-31 07:30:00+05:30,india,28.964949,77.27876100000002
IN,"sardar patel inter college, baghpat - uppcb",o3,caaqm,µg/m³,0.8,2022-10-31 07:30:00+05:30,india,28.964949,77.27876100000002
IN,"gurdeo nagar, aurangabad - bspcb",o3,caaqm,µg/m³,26.1,2022-10-31 07:15:00+05:30,india,24.75746,84.366208
IN,"drcc anandpur, begusarai - bspcb",no2,caaqm,µg/m³,4.3,2022-10-31 07:15:00+05:30,india,25.444266,86.140169
IN,"ashwini nagar, haveri - kspcb",pm10,caaqm,µg/m³,25.0,2022-10-16 21:30:00+05:30,india,14.7918,75.38959999999999
IN,"ashwini nagar, haveri - kspcb",co,caaqm,µg/m³,650.0,2022-10-16 21:30:00+05:30,india,14.7918,75.38959999999999
IN,"vibhab nagar, firozabad - uppcb",pm10,caaqm,µg/m³,75.2,2022-10-31 07:30:00+05:30,india,27.1594,78.3953
IN,"ecil kapra, hyderabad - tspcb",o3,caaqm,µg/m³,5.08,2022-10-16 19:45:00+05:30,india,17.470431,78.566959
IN,"kompally municipal office, hyderabad - tspcb",pm10,caaqm,µg/m³,27.56,2022-10-31 07:30:00+05:30,india,17.544899,78.486949
IN,"kompally municipal office, hyderabad - tspcb",so2,caaqm,µg/m³,4.81,2022-10-31 07:30:00+05:30,india,17.544899,78.486949
IN,"vikas sadan, gurugram - hspcb",pm10,caaqm,µg/m³,132.94,2016-04-12 15:00:00+05:30,india,28.4501238,77.0263051
IN,"lalbagh, dn park",o3,cpcb,µg/m³,22.72,2018-02-22 09:30:00+05:30,india,26.84578611,80.93874444
IN,iit,so2,cpcb,µg/m³,7.9,2018-02-22 09:15:00+05:30,india,12.992513890000001,80.23744722
IN,saneguravahalli - kspcb,no2,cpcb,µg/m³,23.67,2018-02-22 05:15:00+05:30,india,12.9916694,77.5458305555555
IN,nehru nagar,o3,cpcb,µg/m³,11.7,2018-02-22 08:45:00+05:30,india,26.470308800000005,80.3251749
IN,"solapur, solapur - mpcb",o3,caaqm,µg/m³,30.11,2022-10-31 07:30:00+05:30,india,17.6599188,75.9063906
IN,"birla staff colony, satna - mppcb",co,data.gov.in,µg/m³,80000.0,2018-03-14 09:00:00+05:30,india,24.5908256,80.8574279
IN,"punjabi bagh, delhi - dpcc",pm10,caaqm,µg/m³,431.0,2018-05-13 17:00:00+05:30,india,28.6670856,77.1301247
IN,"talcher coalfields,talcher - ospcb",o3,caaqm,µg/m³,21.99,2022-10-31 06:30:00+05:30,india,20.936071099999996,85.17070209999999
IN,"major dhyan chand national stadium, delhi - dpcc",pm2.5,caaqm,µg/m³,228.0,2022-10-31 06:15:00+05:30,india,28.611281,77.237738
IN,"shasthri nagar, ratlam - ipca lab",no2,caaqm,µg/m³,33.24,2022-10-31 07:30:00+05:30,india,23.331731,75.045981
IN,"urban estate-ii, hisar - hspcb",no2,caaqm,µg/m³,37.27,2022-10-31 07:15:00+05:30,india,29.140559999999997,75.744941
IN,"urban estate-ii, hisar - hspcb",pm2.5,caaqm,µg/m³,109.6,2022-10-31 07:15:00+05:30,india,29.140559999999997,75.744941
IN,"railway colony, guwahati - apcb",pm2.5,caaqm,µg/m³,82.0,2019-12-24 13:00:00+05:30,india,26.144499999999997,91.7362
IN,"chhatrapati shivaji intl. airport (t2), mumbai - mpcb",pm10,caaqm,µg/m³,184.0,2022-10-31 07:15:00+05:30,india,19.10078,72.87462
IN,"municipal corporation office, dharuhera -  hspcb",pm10,caaqm,µg/m³,259.4,2022-10-31 07:15:00+05:30,india,28.206799999999998,76.79970000000002
IN,"powai, mumbai - mpcb",pm10,caaqm,µg/m³,47.0,2022-10-16 18:45:00+05:30,india,19.1375,72.915056
IN,"jawaharlal nehru stadium, delhi - dpcc",so2,caaqm,µg/m³,12.4,2022-10-31 06:15:00+05:30,india,28.58028,77.233829
IN,"sector-18, panipat - hspcb",no2,caaqm,µg/m³,24.35,2022-10-31 07:15:00+05:30,india,29.497973,76.993331
IN,"phase-1 gidc, vapi - gpcb",pm2.5,caaqm,µg/m³,53.0,2022-10-12 10:15:00+05:30,india,20.362421,72.91801299999999
IN,"rishi nagar, kaithal - hspcb",pm10,caaqm,µg/m³,52.67,2019-08-07 11:15:00+05:30,india,29.0002662,76.9997466
IN,"loni, ghaziabad - uppcb",pm10,caaqm,µg/m³,311.0,2022-10-31 07:30:00+05:30,india,28.757294,77.278792
IN,"gomti nagar, lucknow - uppcb",o3,caaqm,µg/m³,7.2,2022-10-16 21:30:00+05:30,india,26.86812,81.005119
IN,"shyam nagar, palwal - hspcb",co,caaqm,µg/m³,1350.0,2020-01-01 14:45:00+05:30,india,28.1485564,77.33006669999999
IN,"sector-7, kurukshetra - hspcb",no2,caaqm,µg/m³,54.67,2022-10-31 07:15:00+05:30,india,29.966942,76.875879
IN,"sector-7, kurukshetra - hspcb",so2,caaqm,µg/m³,7.49,2022-10-31 07:15:00+05:30,india,29.966942,76.875879
IN,"khadakpada, kalyan - mpcb",no2,caaqm,µg/m³,17.14,2022-10-31 07:15:00+05:30,india,19.25292,73.142019
IN,"moti doongri, alwar - rspcb",pm10,caaqm,µg/m³,133.54,2022-10-31 07:30:00+05:30,india,27.554793,76.611536
IN,"ardhali bazar, varanasi - uppcb",no2,caaqm,µg/m³,38.73,2022-10-31 07:30:00+05:30,india,25.3505986,82.9083074
IN,"ardhali bazar, varanasi - uppcb",o3,caaqm,µg/m³,6.66,2022-10-31 07:30:00+05:30,india,25.3505986,82.9083074
IN,"gangapur road, nashik - mpcb",no2,caaqm,µg/m³,6.16,2022-10-31 07:30:00+05:30,india,20.0073285,73.7762427
IN,"bollaram industrial area, hyderabad - tspcb",co,caaqm,µg/m³,2670.0,2022-10-31 07:30:00+05:30,india,17.540891,78.35852799999999
IN,"sidhu kanhu indoor stadium, durgapur - wbpcb",pm10,caaqm,µg/m³,165.62,2022-10-31 07:15:00+05:30,india,23.5404352,87.2892225
IN,"sidhu kanhu indoor stadium, durgapur - wbpcb",no2,caaqm,µg/m³,20.8,2022-10-31 07:15:00+05:30,india,23.5404352,87.2892225
IN,"nsit dwarka, delhi - cpcb",o3,caaqm,µg/m³,38.99,2022-10-31 07:30:00+05:30,india,28.60909,77.0325413
IN,"rimt university, mandi gobindgarh - ppcb",o3,caaqm,µg/m³,68.34,2022-10-31 07:30:00+05:30,india,30.649961,76.331442
IN,"shadipur, delhi - cpcb",no2,caaqm,µg/m³,36.5,2022-10-31 07:30:00+05:30,india,28.651478099999995,77.1473105
IN,"maninagar, ahmedabad - gpcb",co,caaqm,µg/m³,180.0,2022-10-31 07:15:00+05:30,india,23.002657,72.591912
IN,"lodhi road, delhi - imd",no2,caaqm,µg/m³,6.96,2022-10-16 15:45:00+05:30,india,28.5918245,77.2273074
IN,"adarsh nagar, jaipur - rspcb",so2,caaqm,µg/m³,12.0,2022-10-31 07:30:00+05:30,india,26.902908999999998,75.836858
IN,"mandir marg, new delhi - dpcc",pm10,caaqm,µg/m³,251.0,2018-05-12 10:00:00+05:30,india,28.6372688,77.2005604
IN,"velachery res. area, chennai - cpcb",no2,caaqm,µg/m³,48.0,2022-10-31 07:15:00+05:30,india,13.005218900000001,80.23981249999999
IN,"central school, lucknow - cpcb",no2,caaqm,µg/m³,59.34,2022-10-31 07:15:00+05:30,india,26.8821003,80.9302753
IN,"vivek vihar, delhi - dpcc",pm2.5,caaqm,µg/m³,162.0,2018-05-12 11:30:00+05:30,india,28.6687803,77.3130982
IN,"dwarka-sector 8, delhi - dpcc",no2,caaqm,µg/m³,23.1,2018-05-12 10:30:00+05:30,india,28.5206826,76.8023871
IN,"ratanpura, rupnagar - ambuja cements",so2,caaqm,µg/m³,4.74,2022-10-31 07:15:00+05:30,india,31.032545399999997,76.5623046
IN,"colaba, mumbai - mpcb",co,caaqm,µg/m³,1340.0,2022-10-31 07:15:00+05:30,india,18.91,72.82
IN,"rajendra nagar, bareilly - uppcb",o3,caaqm,µg/m³,3.4,2022-10-31 07:30:00+05:30,india,28.389109359999996,79.42963708
IN,"rajendra nagar, bareilly - uppcb",co,caaqm,µg/m³,1410.0,2022-10-31 07:30:00+05:30,india,28.389109359999996,79.42963708
IN,"kalindi kunj, khurja - uppcb",o3,caaqm,µg/m³,106.41,2022-10-31 07:15:00+05:30,india,28.2348927,77.86830020000001
IN,"punjabi bagh, delhi - dpcc",no2,cpcb,µg/m³,92.9,2018-02-22 02:15:00+05:30,india,28.6683,77.1167
IN,"income tax office, delhi - cpcb",no2,cpcb,µg/m³,132.1,2018-02-22 09:15:00+05:30,india,28.623499999999996,77.2494
IN,"md university, rohtak - hspcb",so2,cpcb,µg/m³,13.55,2018-02-22 09:15:00+05:30,india,28.876028,76.619464
IN,"md university, rohtak - hspcb",o3,cpcb,µg/m³,30.87,2018-02-22 09:15:00+05:30,india,28.876028,76.619464
IN,iit,co,cpcb,µg/m³,850.0,2018-02-22 09:15:00+05:30,india,12.992513890000001,80.23744722
IN,"sector16a, faridabad - hspcb",pm2.5,cpcb,µg/m³,232.0,2018-02-22 08:55:00+05:30,india,28.410122219999998,77.313775
IN,"burari crossing, delhi - imd",co,caaqm,µg/m³,1230.0,2022-08-03 16:30:00+05:30,india,28.7256504,77.2011573
IN,"civil line, jalandhar - ppcb",o3,caaqm,µg/m³,7.17,2022-10-31 07:30:00+05:30,india,31.321907,75.578914
IN,"pusa, new delhi - imd",co,caaqm,µg/m³,500.0,2018-05-14 07:30:00+05:30,india,28.610304,77.0996943
IN,"collectorate, jodhpur - rspcb",so2,caaqm,µg/m³,7.8,2022-10-31 07:15:00+05:30,india,26.268249,73.0193853
IN,"sector-2 industrial area, pithampur - mppcb",so2,caaqm,µg/m³,14.1,2022-10-31 07:30:00+05:30,india,22.624758,75.675238
IN,"peenya, bengaluru - cpcb",pm2.5,caaqm,µg/m³,50.55,2022-10-31 07:15:00+05:30,india,13.0270199,77.494094
IN,"peenya, bengaluru - cpcb",o3,caaqm,µg/m³,22.69,2022-10-31 07:15:00+05:30,india,13.0270199,77.494094
IN,"anand kala kshetram, rajamahendravaram - appcb",no2,caaqm,µg/m³,11.8,2022-10-31 07:30:00+05:30,india,16.9872867,81.7363176
IN,"anand kala kshetram, rajamahendravaram - appcb",so2,caaqm,µg/m³,3.3,2022-10-31 07:30:00+05:30,india,16.9872867,81.7363176
IN,"anand kala kshetram, rajamahendravaram - appcb",o3,caaqm,µg/m³,3.8,2022-10-31 07:30:00+05:30,india,16.9872867,81.7363176
IN,"ito, delhi - cpcb",pm2.5,caaqm,µg/m³,162.0,2020-01-20 12:45:00+05:30,india,28.6316945,77.2494387
IN,"sector- 16a, faridabad - hspcb",pm10,caaqm,µg/m³,634.0,2018-11-08 22:00:00+05:30,india,28.4088421,77.3099081
IN,"crri mathura road, delhi - imd",pm10,caaqm,µg/m³,345.82,2022-10-31 06:45:00+05:30,india,28.5512005,77.2735737
IN,"sector-d industrial area, mandideep - mppcb",pm2.5,caaqm,µg/m³,88.0,2022-10-31 07:30:00+05:30,india,23.10844,77.51142800000001
IN,"lodhi road, delhi - imd",pm10,caaqm,µg/m³,155.4,2022-10-16 15:45:00+05:30,india,28.5918245,77.2273074
IN,"lodhi road, delhi - imd",pm2.5,caaqm,µg/m³,64.29,2022-10-16 15:45:00+05:30,india,28.5918245,77.2273074
IN,"more chowk waluj, aurangabad - mpcb",co,caaqm,µg/m³,1000.0,2022-10-31 07:15:00+05:30,india,19.8389439,75.24444800000002
IN,"igsc planetarium complex, patna - bspcb",co,caaqm,µg/m³,500.0,2022-10-31 07:30:00+05:30,india,25.5941,85.1376
IN,"central school, lucknow - cpcb",so2,caaqm,µg/m³,7.48,2022-10-31 07:15:00+05:30,india,26.8821003,80.9302753
IN,"narela, delhi - dpcc",o3,caaqm,µg/m³,105.1,2018-05-12 10:00:00+05:30,india,28.8446874,77.0332666
IN,"nehru nagar, delhi - dpcc",o3,caaqm,µg/m³,214.0,2018-05-12 11:30:00+05:30,india,28.5639543,77.2587868
IN,"nehru nagar, delhi - dpcc",pm10,caaqm,µg/m³,180.0,2018-05-13 15:30:00+05:30,india,28.5639543,77.2587868
IN,"nehru nagar, delhi - dpcc",pm2.5,caaqm,µg/m³,75.0,2018-05-13 15:30:00+05:30,india,28.5639543,77.2587868
IN,"nise gwal pahari, gurugram - imd",co,caaqm,µg/m³,950.0,2018-11-16 09:30:00+05:30,india,28.4228859,76.8496963
IN,"punjabi bagh, delhi - dpcc",so2,caaqm,µg/m³,21.7,2022-10-16 19:45:00+05:30,india,28.674045000000003,77.13102300000001
IN,"bandhavgar colony, satna - birla cement",pm2.5,caaqm,µg/m³,10.19,2022-10-31 07:30:00+05:30,india,24.584343630000003,80.85494140000002
IN,"indirapuram, ghaziabad - uppcb",so2,caaqm,µg/m³,12.7,2022-10-31 07:30:00+05:30,india,28.646233,77.358075
IN,"major dhyan chand national stadium, delhi - dpcc",o3,caaqm,µg/m³,1.0,2022-10-31 06:15:00+05:30,india,28.611281,77.237738
IN,"sector-10, gandhinagar - gpcb",o3,caaqm,µg/m³,1.61,2022-10-31 07:15:00+05:30,india,23.221713999999995,72.654328
IN,"hardev nagar, bathinda - ppcb",pm10,caaqm,µg/m³,108.74,2022-10-31 07:15:00+05:30,india,30.233010999999998,74.907758
IN,"general hospital, mandikhera - hspcb",no2,caaqm,µg/m³,14.57,2022-10-31 07:15:00+05:30,india,27.9002,76.99379999999998
IN,"chhatrapati shivaji intl. airport (t2), mumbai - mpcb",o3,caaqm,µg/m³,29.5,2022-10-31 07:15:00+05:30,india,19.10078,72.87462
IN,"municipal corporation office, dharuhera -  hspcb",so2,caaqm,µg/m³,4.76,2022-10-31 07:15:00+05:30,india,28.206799999999998,76.79970000000002
IN,"f-block, sirsa - hspcb",no2,caaqm,µg/m³,30.73,2022-10-31 07:30:00+05:30,india,29.536400000000004,75.0158
IN,"chikkaballapur rural, chikkaballapur - kspcb",pm2.5,caaqm,µg/m³,66.0,2022-10-31 07:30:00+05:30,india,13.428827999999998,77.731418
IN,"lal bahadur shastri nagar, kalaburagi - kspcb",so2,caaqm,µg/m³,14.47,2020-01-03 05:00:00+05:30,india,17.320056999999995,76.82088899999998
IN,"jawaharlal nehru stadium, delhi - dpcc",pm2.5,caaqm,µg/m³,235.0,2022-10-31 06:15:00+05:30,india,28.58028,77.233829
IN,"police lines, jind - hspcb",so2,caaqm,µg/m³,31.82,2022-10-31 07:15:00+05:30,india,29.307814000000004,76.337619
IN,"nathu colony, ballabgarh - hspcb",o3,caaqm,µg/m³,5.64,2022-10-31 07:15:00+05:30,india,28.341924800000005,77.319699
IN,"loni, ghaziabad - uppcb",o3,caaqm,µg/m³,112.4,2022-10-26 13:15:00+05:30,india,28.757294,77.278792
IN,"gomti nagar, lucknow - uppcb",so2,caaqm,µg/m³,7.7,2022-10-16 21:30:00+05:30,india,26.86812,81.005119
IN,"khadakpada, kalyan - mpcb",so2,caaqm,µg/m³,14.03,2022-10-31 07:15:00+05:30,india,19.25292,73.142019
IN,"urban, chamarajanagar - kspcb",so2,caaqm,µg/m³,1.99,2022-10-31 07:30:00+05:30,india,11.553579999999998,76.55521
IN,"gidc, nandesari - nandesari ind. association",so2,caaqm,µg/m³,5.0,2022-10-16 15:45:00+05:30,india,22.410802,73.097923
IN,"okhla phase-2, delhi - dpcc",pm2.5,caaqm,µg/m³,266.0,2022-10-31 06:15:00+05:30,india,28.530785000000005,77.271255
IN,"okhla phase-2, delhi - dpcc",co,caaqm,µg/m³,3000.0,2022-10-31 06:15:00+05:30,india,28.530785000000005,77.271255
IN,"wazirpur, delhi - dpcc",o3,caaqm,µg/m³,5.1,2022-10-31 06:15:00+05:30,india,28.699793,77.165453
IN,"narela, delhi - dpcc",no2,caaqm,µg/m³,66.6,2022-10-31 06:15:00+05:30,india,28.822836,77.10198100000001
IN,"mundka, delhi - dpcc",o3,caaqm,µg/m³,15.2,2022-10-31 06:15:00+05:30,india,28.684678,77.076574
IN,"najafgarh, delhi - dpcc",pm2.5,caaqm,µg/m³,204.0,2022-10-31 06:15:00+05:30,india,28.570173,76.933762
IN,"ito, delhi - cpcb",o3,caaqm,µg/m³,15.8,2022-10-31 07:15:00+05:30,india,28.628624,77.24106
IN,"ito, delhi - cpcb",pm2.5,caaqm,µg/m³,188.0,2022-10-31 07:15:00+05:30,india,28.628624,77.24106
IN,"thavakkara, kannur - kerala pcb",pm2.5,caaqm,µg/m³,39.15,2022-10-16 21:00:00+05:30,india,11.875,75.3732
IN,"manali village, chennai - tnpcb",pm2.5,caaqm,µg/m³,119.85,2022-10-31 07:30:00+05:30,india,13.166200000000002,80.2584
IN,"buddha colony, muzaffarpur - bspcb",pm2.5,caaqm,µg/m³,68.64,2022-10-16 21:00:00+05:30,india,26.11442,85.39813
IN,"ghusuri, howrah - wbpcb",pm2.5,caaqm,µg/m³,67.82,2022-10-16 21:15:00+05:30,india,22.611968,88.347422
IN,"vijay nagar, ramanagara - kspcb",no2,caaqm,µg/m³,12.8,2022-10-31 07:30:00+05:30,india,12.733409,77.298051
IN,"marhatal, jabalpur - mppcb",no2,caaqm,µg/m³,43.3,2022-10-16 21:30:00+05:30,india,23.168606,79.932247
IN,"phool bagh, gwalior - mondelez ind. food",pm2.5,caaqm,µg/m³,4.54,2022-09-15 03:30:00+05:30,india,26.210536,78.171
IN,"ballygunge, kolkata - wbpcb",pm10,caaqm,µg/m³,101.1,2022-10-16 21:30:00+05:30,india,22.5367507,88.3638022
IN,"chandni chowk, delhi - iitm",so2,caaqm,µg/m³,1.32,2022-08-02 16:00:00+05:30,india,28.656756,77.227234
IN,"anthoni pillai nagar, gummidipoondi - tnpcb",no2,caaqm,µg/m³,11.2,2022-10-16 21:30:00+05:30,india,13.4127,80.1081
IN,"sac isro satellite, ahmedabad - iitm",pm2.5,caaqm,µg/m³,32.93,2022-07-07 14:45:00+05:30,india,23.023389000000005,72.515201
IN,"bhelupur, varanasi - uppcb",co,caaqm,µg/m³,1890.0,2022-10-16 21:30:00+05:30,india,25.301778,82.99678900000002
IN,"maldahiya, varanasi - uppcb",so2,caaqm,µg/m³,17.19,2022-10-31 07:30:00+05:30,india,25.32393,82.99687
IN,"nagla bhau, firozabad - uppcb",co,caaqm,µg/m³,1740.0,2022-10-31 07:30:00+05:30,india,27.168897000000005,78.37696
IN,"gandak colony, motihari - bspcb",so2,caaqm,µg/m³,1.4,2022-10-16 21:15:00+05:30,india,26.630859999999995,84.90051
IN,"gandak colony, motihari - bspcb",co,caaqm,µg/m³,660.0,2022-10-16 21:15:00+05:30,india,26.630859999999995,84.90051
IN,"nagar nigam, prayagraj - uppcb",so2,caaqm,µg/m³,27.23,2022-10-31 07:30:00+05:30,india,25.449199160000003,81.82735986
IN,"employment office, moradabad - uppcb",pm2.5,caaqm,µg/m³,35.36,2022-10-31 07:30:00+05:30,india,28.885279999999998,78.73879999999998
IN,"chitragupta nagar, siwan - bspcb",pm2.5,caaqm,µg/m³,361.0,2022-10-31 07:15:00+05:30,india,26.2271665,84.35704269999998
IN,"jigar colony, moradabad - uppcb",so2,caaqm,µg/m³,20.52,2022-10-31 07:30:00+05:30,india,28.856664,78.77263800000001
IN,"new malakpet, hyderabad - tspcb",no2,caaqm,µg/m³,4.61,2022-10-31 07:30:00+05:30,india,17.37206,78.50864
IN,"crescent university, chengalpattu - tnpcb",pm2.5,caaqm,µg/m³,42.0,2022-10-14 10:00:00+05:30,india,12.877731600000002,80.0834807
IN,"paryavaran parisar, bhopal - mppcb",pm10,caaqm,µg/m³,131.0,2022-10-31 07:15:00+05:30,india,23.210494,77.425409
IN,"girls college, sivasagar - pcba",co,caaqm,µg/m³,500.0,2022-10-31 07:30:00+05:30,india,26.987634000000003,94.636574
IN,dhopagachi,pm10,airgradient,µg/m³,277.72250111897785,2025-01-14 04:30:00+05:30,india,22.3743,88.415
IN,"mandir marg, delhi - dpcc",no2,cpcb,µg/m³,63.1,2018-02-22 02:15:00+05:30,india,28.6341,77.2005
IN,"ihbas, delhi - cpcb",co,cpcb,µg/m³,2500.0,2018-02-22 08:15:00+05:30,india,28.6821,77.305
IN,collectorate jodhpur - rspcb,no2,cpcb,µg/m³,68.44,2018-02-22 09:15:00+05:30,india,26.2920639,73.0379111111111
IN,"sanjay palace, agra - uppcb",no2,caaqm,µg/m³,19.7,2022-10-31 07:30:00+05:30,india,27.19865833,78.00598056
IN,ardhali bazar,so2,cpcb,µg/m³,20.7,2018-02-22 08:30:00+05:30,india,25.35055556,82.97833333
IN,igsc planetarium complex - patna - bspcb,co,cpcb,µg/m³,1120.0,2018-02-22 09:15:00+05:30,india,25.3636,85.0755
IN,"birla staff colony, satna - mppcb",pm10,data.gov.in,µg/m³,265.0,2018-03-14 09:00:00+05:30,india,24.5908256,80.8574279
IN,"bwssb kadabesanahalli, bengaluru - cpcb",pm10,caaqm,µg/m³,20.93,2022-08-02 10:45:00+05:30,india,12.9352049,77.6814488
IN,"alandur bus depot, chennai - cpcb",so2,caaqm,µg/m³,9.47,2022-10-31 07:15:00+05:30,india,12.909916100000002,80.1076538
IN,"city railway station, bengaluru - kspcb",no2,caaqm,µg/m³,23.37,2022-10-31 07:15:00+05:30,india,12.9756843,77.5660749
IN,"collectorate, jodhpur - rspcb",pm2.5,caaqm,µg/m³,130.8,2022-10-31 07:15:00+05:30,india,26.268249,73.0193853
IN,"pimpleshwar mandir, thane - mpcb",so2,caaqm,µg/m³,73.33,2022-10-16 17:15:00+05:30,india,19.192056,72.9585188
IN,"padmapukur, howrah - wbpcb",so2,caaqm,µg/m³,15.45,2022-10-31 07:15:00+05:30,india,22.5687319,88.2797276
IN,"suryakiran bhawan ncl, singrauli - mppcb",co,caaqm,µg/m³,1320.0,2022-10-16 21:30:00+05:30,india,24.10897,82.64558
IN,"nsit dwarka, delhi - cpcb",no2,caaqm,µg/m³,32.47,2022-10-31 07:30:00+05:30,india,28.60909,77.0325413
IN,"dtu, delhi - cpcb",no2,caaqm,µg/m³,40.8,2022-10-31 07:15:00+05:30,india,28.750049899999997,77.1112615
IN,"r k puram, new delhi - dpcc",pm2.5,caaqm,µg/m³,213.0,2018-05-12 10:15:00+05:30,india,28.5646102,77.1670103
IN,"velachery res. area, chennai - cpcb",so2,caaqm,µg/m³,19.93,2022-10-31 07:15:00+05:30,india,13.005218900000001,80.23981249999999
IN,"central school, lucknow - cpcb",o3,caaqm,µg/m³,6.64,2022-10-31 07:15:00+05:30,india,26.8821003,80.9302753
IN,"bhopal chauraha, dewas - mppcb",o3,caaqm,µg/m³,29.6,2022-10-31 07:30:00+05:30,india,22.9682591,76.064118
IN,"dwarka-sector 8, delhi - dpcc",pm2.5,caaqm,µg/m³,67.0,2018-05-11 18:00:00+05:30,india,28.5206826,76.8023871
IN,"ashok vihar, delhi - dpcc",pm2.5,caaqm,µg/m³,139.0,2018-05-12 11:30:00+05:30,india,28.6957202,77.1812947
IN,"ashok vihar, delhi - dpcc",co,caaqm,µg/m³,900.0,2018-05-12 10:00:00+05:30,india,28.6957202,77.1812947
IN,"indirapuram, ghaziabad - uppcb",pm10,caaqm,µg/m³,286.0,2022-10-31 07:30:00+05:30,india,28.646233,77.358075
IN,"dwarka-sector 8, delhi - dpcc",o3,caaqm,µg/m³,3.1,2022-10-31 06:15:00+05:30,india,28.571027399999995,77.0719006
IN,"alipur, delhi - dpcc",o3,caaqm,µg/m³,7.5,2022-10-31 06:00:00+05:30,india,28.815328999999995,77.15301
IN,"urban estate-ii, hisar - hspcb",co,caaqm,µg/m³,1100.0,2022-10-31 07:15:00+05:30,india,29.140559999999997,75.744941
IN,"kurla, mumbai - mpcb",o3,caaqm,µg/m³,37.15,2022-10-31 07:30:00+05:30,india,19.086299999999998,72.8888
IN,"f-block, sirsa - hspcb",co,caaqm,µg/m³,1040.0,2022-10-31 07:30:00+05:30,india,29.536400000000004,75.0158
IN,"sion, mumbai - mpcb",co,caaqm,µg/m³,1960.0,2022-09-16 14:30:00+05:30,india,19.047,72.8746
IN,"huda sector, fatehabad - hspcb",pm2.5,caaqm,µg/m³,94.4,2022-10-16 21:15:00+05:30,india,29.503664000000004,75.467934
IN,"bapuji nagar, bengaluru - kspcb",so2,caaqm,µg/m³,4.4,2022-10-31 07:30:00+05:30,india,12.951913,77.539784
IN,"jai bhim nagar, meerut - uppcb",o3,caaqm,µg/m³,6.74,2022-10-31 07:30:00+05:30,india,28.953588200000002,77.7622941
IN,"sector-1, noida - uppcb",no2,caaqm,µg/m³,121.1,2022-10-16 21:30:00+05:30,india,28.589800000000004,77.3101
IN,"yamunapuram, bulandshahr - uppcb",no2,caaqm,µg/m³,17.8,2022-10-31 06:30:00+05:30,india,28.406963,77.849831
IN,"knowledge park - v, greater noida - uppcb",pm2.5,caaqm,µg/m³,152.0,2022-10-31 07:30:00+05:30,india,28.557053999999997,77.453663
IN,"gomti nagar, lucknow - uppcb",no2,caaqm,µg/m³,53.2,2022-10-16 21:30:00+05:30,india,26.86812,81.005119
IN,"shyam nagar, palwal - hspcb",so2,caaqm,µg/m³,8.09,2020-01-01 14:45:00+05:30,india,28.1485564,77.33006669999999
IN,"md university, rohtak - hspcb",pm2.5,caaqm,µg/m³,132.51,2022-10-31 07:15:00+05:30,india,28.521229999999996,76.37138
IN,"lal bahadur shastri nagar, kalaburagi - kspcb",o3,caaqm,µg/m³,6.89,2022-10-31 06:30:00+05:30,india,17.321993,76.822628
IN,"ibrahimpur, vijayapura - kspcb",o3,caaqm,µg/m³,11.17,2022-10-16 21:30:00+05:30,india,16.802639,75.722694
IN,"jahangirpuri, delhi - dpcc",no2,caaqm,µg/m³,82.5,2022-10-31 06:15:00+05:30,india,28.73282,77.170633
IN,"vyttila, kochi - kerala pcb",no2,caaqm,µg/m³,0.01,2022-10-16 21:30:00+05:30,india,9.969447,76.321186
IN,"vidayagiri, bagalkot - kspcb",co,caaqm,µg/m³,770.0,2022-10-16 21:15:00+05:30,india,16.172806000000005,75.659694
