country_code,location,pollutant,source_name,unit,value,last_updated,country_label,latitude,longitude,date,year,month,hour,weekday,is_weekend
IN,"haldia, haldia - wbpcb",pm2.5,caaqm,µg/m³,24.39,2022-10-31 07:30:00+05:30,india,22.06047,88.109737,2022-10-31,2022,10,7,Monday,False
IN,city railway station - kspcb,co,cpcb,µg/m³,1510.0,2018-02-22 08:30:00+05:30,india,12.9773472,77.5706972222222,2018-02-22,2018,2,8,Thursday,False
IN,"sector-6, panchkula - hspcb",co,caaqm,µg/m³,640.0,2022-10-31 07:15:00+05:30,india,30.7057778,76.8531805555555,2022-10-31,2022,10,7,Monday,False
IN,"bwssb kadabesanahalli, bengaluru - kspcb",co,cpcb,µg/m³,840.0,2018-02-22 08:30:00+05:30,india,12.93890556,77.69727222,2018-02-22,2018,2,8,Thursday,False
IN,"sanathnagar, hyderabad - tspcb",so2,cpcb,µg/m³,8.4,2018-02-22 08:30:00+05:30,india,17.42329722,78.47469722,2018-02-22,2018,2,8,Thursday,False
IN,"anand vihar, delhi - dpcc",o3,caaqm,µg/m³,7.6,2022-10-31 06:00:00+05:30,india,28.647622,77.315809,2022-10-31,2022,10,6,Monday,False
IN,"punjab agricultural university, ludhiana - ppcb",o3,caaqm,µg/m³,8.71,2022-10-31 07:30:00+05:30,india,30.902800000000003,75.8086,2022-10-31,2022,10,7,Monday,False
IN,"collectorate, jodhpur - rspcb",pm10,caaqm,µg/m³,250.7,2022-10-31 07:15:00+05:30,india,26.268249,73.0193853,2022-10-31,2022,10,7,Monday,False
IN,"bollaram industrial area, hyderabad - tspcb",no2,caaqm,µg/m³,29.4,2022-10-31 07:30:00+05:30,india,17.540891,78.35852799999999,2022-10-31,2022,10,7,Monday,False
IN,"shastri nagar, jaipur - rspcb",co,caaqm,µg/m³,30.0,2022-10-31 07:15:00+05:30,india,26.9502929,75.73094300000001,2022-10-31,2022,10,7,Monday,False
IN,"suryakiran bhawan ncl, singrauli - mppcb",no2,caaqm,µg/m³,75.5,2022-10-16 21:30:00+05:30,india,24.10897,82.64558,2022-10-16,2022,10,21,Sunday,True
IN,"nsit dwarka, delhi - cpcb",so2,caaqm,µg/m³,2.0,2022-10-31 07:30:00+05:30,india,28.60909,77.0325413,2022-10-31,2022,10,7,Monday,False
IN,"crri mathura road, delhi - imd",o3,caaqm,µg/m³,28.31,2022-10-31 06:45:00+05:30,india,28.5512005,77.2735737,2022-10-31,2022,10,6,Monday,False
IN,"gvm corporation, visakhapatnam - appcb",o3,caaqm,µg/m³,15.8,2022-10-31 07:30:00+05:30,india,17.72,83.3,2022-10-31,2022,10,7,Monday,False
IN,"maninagar, ahmedabad - gpcb",o3,caaqm,µg/m³,0.64,2022-10-31 07:15:00+05:30,india,23.002657,72.591912,2022-10-31,2022,10,7,Monday,False
IN,"shrinath puram, kota - rspcb",no2,caaqm,µg/m³,9.54,2022-10-31 07:30:00+05:30,india,25.14389,75.821256,2022-10-31,2022,10,7,Monday,False
IN,"sanegurava halli, bengaluru - kspcb",so2,caaqm,µg/m³,5.22,2022-10-31 07:30:00+05:30,india,12.990328,77.5431385,2022-10-31,2022,10,7,Monday,False
IN,"ward-32 bapupara, siliguri - wbpcb",o3,caaqm,µg/m³,24.91,2022-10-31 07:15:00+05:30,india,26.6883049,88.412668,2022-10-31,2022,10,7,Monday,False
IN,"central school, lucknow - cpcb",pm2.5,caaqm,µg/m³,111.9,2022-10-31 07:15:00+05:30,india,26.8821003,80.9302753,2022-10-31,2022,10,7,Monday,False
IN,"patparganj, delhi - dpcc",pm2.5,caaqm,µg/m³,67.0,2018-05-13 17:00:00+05:30,india,28.6310495,77.2846218,2018-05-13,2018,5,17,Sunday,True
IN,"vivek vihar, delhi - dpcc",o3,caaqm,µg/m³,181.1,2018-05-10 14:30:00+05:30,india,28.6687803,77.3130982,2018-05-10,2018,5,14,Thursday,False
IN,"jawaharlal nehru stadium, delhi - dpcc",o3,caaqm,µg/m³,200.5,2018-05-10 15:00:00+05:30,india,28.5828503,77.2321778,2018-05-10,2018,5,15,Thursday,False
IN,"bandhavgar colony, satna - birla cement",so2,caaqm,µg/m³,5.77,2022-10-31 07:30:00+05:30,india,24.584343630000003,80.85494140000002,2022-10-31,2022,10,7,Monday,False
IN,"manali village, chennai - tnpcb",no2,caaqm,µg/m³,6.92,2019-07-19 10:45:00+05:30,india,11.258244,77.552429,2019-07-19,2019,7,10,Friday,False
IN,"dwarka-sector 8, delhi - dpcc",pm2.5,caaqm,µg/m³,246.0,2022-10-31 06:15:00+05:30,india,28.571027399999995,77.0719006,2022-10-31,2022,10,6,Monday,False
IN,"dwarka-sector 8, delhi - dpcc",co,caaqm,µg/m³,1400.0,2022-10-31 06:15:00+05:30,india,28.571027399999995,77.0719006,2022-10-31,2022,10,6,Monday,False
IN,"vivek vihar, delhi - dpcc",co,caaqm,µg/m³,3200.0,2022-10-31 06:15:00+05:30,india,28.672342000000004,77.31525999999998,2022-10-31,2022,10,6,Monday,False
IN,"vivek vihar, delhi - dpcc",o3,caaqm,µg/m³,9.0,2022-10-31 06:15:00+05:30,india,28.672342000000004,77.31525999999998,2022-10-31,2022,10,6,Monday,False
IN,"phase-4 gidc, vatva - gpcb",pm2.5,caaqm,µg/m³,52.61,2022-10-31 07:30:00+05:30,india,22.969611,72.6435,2022-10-31,2022,10,7,Monday,False
IN,"h.b. colony, bhiwani - hspcb",pm2.5,caaqm,µg/m³,95.7,2022-10-31 07:15:00+05:30,india,28.806223,76.141105,2022-10-31,2022,10,7,Monday,False
IN,"municipal corporation office, dharuhera -  hspcb",co,caaqm,µg/m³,1010.0,2022-10-31 07:15:00+05:30,india,28.2068,76.79970000000002,2022-10-31,2022,10,7,Monday,False
IN,"sector-18, panipat - hspcb",o3,caaqm,µg/m³,28.04,2022-10-31 07:15:00+05:30,india,29.497973,76.993331,2022-10-31,2022,10,7,Monday,False
IN,"worli, mumbai - mpcb",pm2.5,caaqm,µg/m³,66.0,2022-10-31 07:30:00+05:30,india,18.9936162,72.8128113,2022-10-31,2022,10,7,Monday,False
IN,"sion, mumbai - mpcb",so2,caaqm,µg/m³,9.56,2022-10-31 07:15:00+05:30,india,19.047,72.8746,2022-10-31,2022,10,7,Monday,False
IN,"shastri nagar, narnaul - hspcb",no2,caaqm,µg/m³,19.38,2022-10-31 07:30:00+05:30,india,28.060249,76.113115,2022-10-31,2022,10,7,Monday,False
IN,"sector-1, noida - uppcb",o3,caaqm,µg/m³,7.92,2022-10-16 21:30:00+05:30,india,28.589800000000004,77.3101,2022-10-16,2022,10,21,Sunday,True
IN,"yamunapuram, bulandshahr - uppcb",so2,caaqm,µg/m³,11.6,2022-10-16 21:30:00+05:30,india,28.406963,77.849831,2022-10-16,2022,10,21,Sunday,True
IN,"r k puram, delhi - dpcc",pm10,caaqm,µg/m³,364.0,2022-10-31 06:15:00+05:30,india,28.563262000000005,77.186937,2022-10-31,2022,10,6,Monday,False
IN,"gomti nagar, lucknow - uppcb",pm2.5,caaqm,µg/m³,40.0,2022-10-16 21:30:00+05:30,india,26.86812,81.005119,2022-10-16,2022,10,21,Sunday,True
IN,"shyam nagar, palwal - hspcb",pm2.5,caaqm,µg/m³,131.51,2020-01-01 14:45:00+05:30,india,28.1485564,77.33006669999999,2020-01-01,2020,1,14,Wednesday,False
IN,"gole bazar, katni - mppcb",so2,caaqm,µg/m³,11.5,2020-01-07 14:45:00+05:30,india,23.833778,80.39122199999998,2020-01-07,2020,1,14,Tuesday,False
IN,"lal bahadur shastri nagar, kalaburagi - kspcb",so2,caaqm,µg/m³,30.58,2022-10-31 06:30:00+05:30,india,17.321993,76.822628,2022-10-31,2022,10,6,Monday,False
IN,"jahangirpuri, delhi - dpcc",o3,caaqm,µg/m³,0.5,2022-10-31 04:15:00+05:30,india,28.73282,77.170633,2022-10-31,2022,10,4,Monday,False
IN,"iitg, guwahati - pcba",pm10,caaqm,µg/m³,37.7,2022-10-16 17:45:00+05:30,india,26.2028636,91.70046436,2022-10-16,2022,10,17,Sunday,True
IN,"iitg, guwahati - pcba",so2,caaqm,µg/m³,1.93,2022-10-16 17:45:00+05:30,india,26.2028636,91.70046436,2022-10-16,2022,10,17,Sunday,True
IN,"iitg, guwahati - pcba",o3,caaqm,µg/m³,6.88,2022-10-16 17:45:00+05:30,india,26.2028636,91.70046436,2022-10-16,2022,10,17,Sunday,True
IN,"gole bazar, katni - mppcb",no2,caaqm,µg/m³,18.0,2022-10-16 21:30:00+05:30,india,23.50016,80.23284,2022-10-16,2022,10,21,Sunday,True
IN,"sonia vihar, delhi - dpcc",pm10,caaqm,µg/m³,427.0,2022-10-31 06:15:00+05:30,india,28.710508,77.249485,2022-10-31,2022,10,6,Monday,False
IN,"narela, delhi - dpcc",pm10,caaqm,µg/m³,429.0,2022-10-31 06:15:00+05:30,india,28.822836,77.10198100000001,2022-10-31,2022,10,6,Monday,False
IN,"mundka, delhi - dpcc",so2,caaqm,µg/m³,9.2,2022-10-31 06:15:00+05:30,india,28.684678,77.076574,2022-10-31,2022,10,6,Monday,False
IN,"lumpyngngad, shillong - meghalaya pcb",pm2.5,caaqm,µg/m³,23.0,2022-10-16 21:30:00+05:30,india,25.5586,91.8985,2022-10-16,2022,10,21,Sunday,True
IN,"pwd juction, kohima - npcb",no2,caaqm,µg/m³,2.57,2022-10-16 21:30:00+05:30,india,25.663541299999995,94.09898780000002,2022-10-16,2022,10,21,Sunday,True
IN,"rabindra sarobar, kolkata - wbpcb",pm10,caaqm,µg/m³,70.9,2022-10-31 07:15:00+05:30,india,22.51106,88.35142,2022-10-31,2022,10,7,Monday,False
IN,"marhatal, jabalpur - mppcb",o3,caaqm,µg/m³,44.2,2022-10-16 21:30:00+05:30,india,23.168606,79.932247,2022-10-16,2022,10,21,Sunday,True
IN,"polayathode, kollam - kerala pcb",pm10,caaqm,µg/m³,40.39,2022-10-16 21:15:00+05:30,india,8.8787,76.6073,2022-10-16,2022,10,21,Sunday,True
IN,"vinoba nagara, shivamogga - kspcb",pm10,caaqm,µg/m³,52.32,2022-10-16 21:30:00+05:30,india,13.94,75.55591700000001,2022-10-16,2022,10,21,Sunday,True
IN,"borivali east, mumbai - iitm",no2,caaqm,µg/m³,1.44,2022-07-08 12:45:00+05:30,india,19.23241,72.86895,2022-07-08,2022,7,12,Friday,False
IN,"chakala-andheri east, mumbai - iitm",no2,caaqm,µg/m³,116.44,2022-10-16 18:30:00+05:30,india,19.11074,72.86084,2022-10-16,2022,10,18,Sunday,True
IN,"khindipada-bhandup west, mumbai - iitm",pm2.5,caaqm,µg/m³,5.21,2022-09-22 11:00:00+05:30,india,19.1653323,72.922099,2022-09-22,2022,9,11,Thursday,False
IN,"siddharth nagar-worli, mumbai - iitm",o3,caaqm,µg/m³,19.0,2022-10-16 21:30:00+05:30,india,19.000083,72.813993,2022-10-16,2022,10,21,Sunday,True
IN,"chandkheda, ahmedabad - iitm",o3,caaqm,µg/m³,2.0,2022-10-16 21:15:00+05:30,india,23.107969,72.57464800000001,2022-10-16,2022,10,21,Sunday,True
IN,"svpi airport hansol, ahmedabad - iitm",co,caaqm,µg/m³,3330.0,2022-07-07 14:45:00+05:30,india,23.076793,72.627874,2022-07-07,2022,7,14,Thursday,False
IN,"svpi airport hansol, ahmedabad - iitm",pm2.5,caaqm,µg/m³,41.5,2022-07-07 14:45:00+05:30,india,23.076793,72.627874,2022-07-07,2022,7,14,Thursday,False
IN,"gift city, gandhinagar - iitm",no2,caaqm,µg/m³,12.2,2022-07-07 14:30:00+05:30,india,23.163798,72.677768,2022-07-07,2022,7,14,Thursday,False
IN,"d m colony, bihar sharif - bspcb",no2,caaqm,µg/m³,2.0,2022-10-31 07:15:00+05:30,india,25.204762,85.51495999999999,2022-10-31,2022,10,7,Monday,False
IN,"nagar nigam, prayagraj - uppcb",no2,caaqm,µg/m³,26.13,2022-10-31 07:30:00+05:30,india,25.449199160000003,81.82735986,2022-10-31,2022,10,7,Monday,False
IN,"dada peer, sasaram - bspcb",pm10,caaqm,µg/m³,100.0,2022-10-31 07:15:00+05:30,india,24.952822,84.00239599999999,2022-10-31,2022,10,7,Monday,False
IN,"central jail, buxar - bspcb",pm10,caaqm,µg/m³,155.0,2022-10-31 07:15:00+05:30,india,25.555605,83.950942,2022-10-31,2022,10,7,Monday,False
IN,"kareemganj, gaya - bspcb",so2,caaqm,µg/m³,6.6,2022-10-31 07:00:00+05:30,india,24.792403000000004,84.992416,2022-10-31,2022,10,7,Monday,False
IN,"kharahiya basti, araria - bspcb",pm10,caaqm,µg/m³,207.0,2022-10-31 04:45:00+05:30,india,26.146529,87.454184,2022-10-31,2022,10,4,Monday,False
IN,"rohta, agra - uppcb",pm10,caaqm,µg/m³,177.7,2022-10-31 07:30:00+05:30,india,27.106971999999995,78.000111,2022-10-31,2022,10,7,Monday,False
IN,"sardar patel inter college, baghpat - uppcb",so2,caaqm,µg/m³,19.4,2022-10-31 07:30:00+05:30,india,28.964949,77.27876100000002,2022-10-31,2022,10,7,Monday,False
IN,"himuda complex phase-1, baddi - hppcb",co,caaqm,µg/m³,420.0,2022-10-31 07:15:00+05:30,india,30.943887,76.801991,2022-10-31,2022,10,7,Monday,False
IN,"bardowali, agartala - tripura spcb",o3,caaqm,µg/m³,9.82,2022-10-31 07:30:00+05:30,india,23.8175497,91.27269739999998,2022-10-31,2022,10,7,Monday,False
IN,"drcc anandpur, begusarai - bspcb",so2,caaqm,µg/m³,12.4,2022-10-31 07:15:00+05:30,india,25.444266,86.140169,2022-10-31,2022,10,7,Monday,False
IN,"kompally municipal office, hyderabad - tspcb",o3,caaqm,µg/m³,11.4,2022-10-31 07:30:00+05:30,india,17.544899,78.486949,2022-10-31,2022,10,7,Monday,False
IN,"r k puram, delhi - dpcc",pm10,cpcb,µg/m³,339.0,2018-02-22 02:45:00+05:30,india,28.5648,77.1744,2018-02-22,2018,2,2,Thursday,False
IN,city railway station - kspcb,no2,cpcb,µg/m³,46.86,2018-02-22 08:30:00+05:30,india,12.9773472,77.5706972222222,2018-02-22,2018,2,8,Thursday,False
IN,collectorate - muzaffarpur - bspcb,so2,cpcb,µg/m³,16.9,2018-02-22 05:15:00+05:30,india,26.0762,85.4115,2018-02-22,2018,2,5,Thursday,False
IN,vk industrial area jaipur - rspcb,o3,cpcb,µg/m³,116.63,2017-06-12 11:00:00+05:30,india,26.9738778,75.7738777777777,2017-06-12,2017,6,11,Monday,False
IN,"talkatora district industries center, lucknow - cpcb",no2,caaqm,µg/m³,64.18,2022-10-31 07:30:00+05:30,india,26.833997220000004,80.8917361,2022-10-31,2022,10,7,Monday,False
IN,"anand vihar, delhi - dpcc",pm10,caaqm,µg/m³,504.0,2022-10-31 06:00:00+05:30,india,28.647622,77.315809,2022-10-31,2022,10,6,Monday,False
IN,"anand vihar, delhi - dpcc",pm2.5,caaqm,µg/m³,283.0,2022-10-31 06:00:00+05:30,india,28.647622,77.315809,2022-10-31,2022,10,6,Monday,False
IN,"civil line, jalandhar - ppcb",so2,caaqm,µg/m³,15.91,2022-10-31 07:30:00+05:30,india,31.321907,75.578914,2022-10-31,2022,10,7,Monday,False
IN,"talcher coalfields,talcher - ospcb",pm2.5,caaqm,µg/m³,30.41,2022-10-31 06:30:00+05:30,india,20.9360711,85.17070209999999,2022-10-31,2022,10,6,Monday,False
IN,"punjab agricultural university, ludhiana - ppcb",co,caaqm,µg/m³,1680.0,2022-10-31 07:30:00+05:30,india,30.902800000000003,75.8086,2022-10-31,2022,10,7,Monday,False
IN,"city railway station, bengaluru - kspcb",so2,caaqm,µg/m³,17.4,2022-10-31 07:15:00+05:30,india,12.9756843,77.5660749,2022-10-31,2022,10,7,Monday,False
IN,"pusa, new delhi - imd",o3,caaqm,µg/m³,17.53,2018-05-14 07:30:00+05:30,india,28.610304,77.0996943,2018-05-14,2018,5,7,Monday,False
IN,"ashok nagar, udaipur - rspcb",pm10,caaqm,µg/m³,81.88,2022-10-31 07:15:00+05:30,india,24.5886166,73.6321397,2022-10-31,2022,10,7,Monday,False
IN,"pimpleshwar mandir, thane - mpcb",o3,caaqm,µg/m³,49.75,2022-10-16 17:15:00+05:30,india,19.192056,72.9585188,2022-10-16,2022,10,17,Sunday,True
IN,"secretariat, amaravati - appcb",pm2.5,caaqm,µg/m³,57.0,2022-10-31 07:30:00+05:30,india,16.5150833,80.5181667,2022-10-31,2022,10,7,Monday,False
IN,"lajpat nagar, moradabad - uppcb",pm2.5,caaqm,µg/m³,78.0,2022-01-13 10:15:00+05:30,india,28.825341,78.7213009,2022-01-13,2022,1,10,Thursday,False
IN,"nishant ganj, lucknow - uppcb",so2,caaqm,µg/m³,2.8,2019-08-21 13:45:00+05:30,india,26.871428,80.957145,2019-08-21,2019,8,13,Wednesday,False
IN,"padmapukur, howrah - wbpcb",pm2.5,caaqm,µg/m³,40.8,2022-10-31 07:15:00+05:30,india,22.5687319,88.2797276,2022-10-31,2022,10,7,Monday,False
IN,"padmapukur, howrah - wbpcb",pm10,caaqm,µg/m³,66.6,2022-10-31 07:15:00+05:30,india,22.5687319,88.2797276,2022-10-31,2022,10,7,Monday,False
IN,"padmapukur, howrah - wbpcb",co,caaqm,µg/m³,70.0,2022-10-31 07:15:00+05:30,india,22.5687319,88.2797276,2022-10-31,2022,10,7,Monday,False
IN,"sector- 16a, faridabad - hspcb",so2,caaqm,µg/m³,22.27,2022-10-31 07:30:00+05:30,india,28.4088421,77.3099081,2022-10-31,2022,10,7,Monday,False
IN,"suryakiran bhawan ncl, singrauli - mppcb",so2,caaqm,µg/m³,11.2,2022-10-16 21:30:00+05:30,india,24.10897,82.64558,2022-10-16,2022,10,21,Sunday,True
IN,"ida pashamylaram, hyderabad - tspcb",pm2.5,caaqm,µg/m³,85.0,2022-10-31 07:30:00+05:30,india,17.5316895,78.21893899999999,2022-10-31,2022,10,7,Monday,False
IN,"rimt university, mandi gobindgarh - ppcb",pm2.5,caaqm,µg/m³,59.77,2022-10-31 07:30:00+05:30,india,30.649961,76.331442,2022-10-31,2022,10,7,Monday,False
IN,"dtu, delhi - cpcb",so2,caaqm,µg/m³,14.3,2022-10-31 07:15:00+05:30,india,28.7500499,77.1112615,2022-10-31,2022,10,7,Monday,False
IN,"shrinath puram, kota - rspcb",o3,caaqm,µg/m³,15.48,2022-10-31 07:30:00+05:30,india,25.14389,75.821256,2022-10-31,2022,10,7,Monday,False
IN,"igsc planetarium complex, patna - bspcb",no2,caaqm,µg/m³,72.0,2022-10-31 07:30:00+05:30,india,25.5941,85.1376,2022-10-31,2022,10,7,Monday,False
IN,"igsc planetarium complex, patna - bspcb",o3,caaqm,µg/m³,41.0,2022-10-31 07:30:00+05:30,india,25.5941,85.1376,2022-10-31,2022,10,7,Monday,False
IN,"central school, lucknow - cpcb",pm10,caaqm,µg/m³,158.4,2022-10-31 07:15:00+05:30,india,26.8821003,80.9302753,2022-10-31,2022,10,7,Monday,False
IN,"lalbagh, lucknow - cpcb",pm10,caaqm,µg/m³,245.8,2022-10-31 07:15:00+05:30,india,26.8458805,80.93655409999998,2022-10-31,2022,10,7,Monday,False
IN,"patparganj, delhi - dpcc",pm10,caaqm,µg/m³,149.0,2018-05-13 17:00:00+05:30,india,28.6310495,77.2846218,2018-05-13,2018,5,17,Sunday,True
IN,"vivek vihar, delhi - dpcc",no2,caaqm,µg/m³,18.1,2018-05-10 14:30:00+05:30,india,28.6687803,77.3130982,2018-05-10,2018,5,14,Thursday,False
IN,"ashok vihar, delhi - dpcc",no2,caaqm,µg/m³,36.9,2018-05-12 10:00:00+05:30,india,28.6957202,77.1812947,2018-05-12,2018,5,10,Saturday,True
IN,"okhla phase-2, delhi - dpcc",so2,caaqm,µg/m³,17.4,2018-05-12 11:00:00+05:30,india,28.5366411,77.2664587,2018-05-12,2018,5,11,Saturday,True
IN,"bandhavgar colony, satna - birla cement",co,caaqm,µg/m³,560.0,2022-10-31 07:30:00+05:30,india,24.584343630000003,80.85494140000002,2022-10-31,2022,10,7,Monday,False
IN,"bandhavgar colony, satna - birla cement",o3,caaqm,µg/m³,9.53,2022-10-31 07:30:00+05:30,india,24.584343630000003,80.85494140000002,2022-10-31,2022,10,7,Monday,False
IN,"vivek vihar, delhi - dpcc",pm10,caaqm,µg/m³,421.0,2022-10-31 06:15:00+05:30,india,28.672342000000004,77.31525999999998,2022-10-31,2022,10,6,Monday,False
IN,"chhatrapati shivaji intl. airport (t2), mumbai - mpcb",pm2.5,caaqm,µg/m³,44.0,2022-10-31 07:15:00+05:30,india,19.10078,72.87462,2022-10-31,2022,10,7,Monday,False
IN,"lal bahadur shastri nagar, kalaburagi - kspcb",no2,caaqm,µg/m³,20.49,2020-01-03 05:00:00+05:30,india,17.320056999999995,76.82088899999998,2020-01-03,2020,1,5,Friday,False
IN,"jawaharlal nehru stadium, delhi - dpcc",pm10,caaqm,µg/m³,317.0,2022-10-31 06:15:00+05:30,india,28.58028,77.233829,2022-10-31,2022,10,6,Monday,False
IN,"patparganj, delhi - dpcc",no2,caaqm,µg/m³,89.7,2022-10-31 06:15:00+05:30,india,28.623763000000004,77.287209,2022-10-31,2022,10,6,Monday,False
IN,"phase-1 gidc, vapi - gpcb",no2,caaqm,µg/m³,6.6,2022-10-12 10:15:00+05:30,india,20.362421,72.91801299999999,2022-10-12,2022,10,10,Wednesday,False
IN,"huda sector, fatehabad - hspcb",pm10,caaqm,µg/m³,198.3,2022-10-16 21:15:00+05:30,india,29.503664000000004,75.467934,2022-10-16,2022,10,21,Sunday,True
IN,"shastri nagar, narnaul - hspcb",so2,caaqm,µg/m³,3.97,2022-10-31 07:30:00+05:30,india,28.060249,76.113115,2022-10-31,2022,10,7,Monday,False
IN,"jayanagar 5th block, bengaluru - kspcb",pm2.5,caaqm,µg/m³,63.0,2022-10-31 07:30:00+05:30,india,12.920984000000002,77.584908,2022-10-31,2022,10,7,Monday,False
IN,"silk board, bengaluru - kspcb",o3,caaqm,µg/m³,25.22,2022-10-31 07:30:00+05:30,india,12.917348000000002,77.622813,2022-10-31,2022,10,7,Monday,False
IN,"new collectorate, baghpat - uppcb",pm10,caaqm,µg/m³,301.0,2022-01-31 10:15:00+05:30,india,28.974801000000003,77.21335699999999,2022-01-31,2022,1,10,Monday,False
IN,"sector-1, noida - uppcb",pm10,caaqm,µg/m³,374.0,2022-10-16 21:30:00+05:30,india,28.589800000000004,77.3101,2022-10-16,2022,10,21,Sunday,True
IN,"r k puram, delhi - dpcc",co,caaqm,µg/m³,2000.0,2022-10-30 16:45:00+05:30,india,28.563262000000005,77.186937,2022-10-30,2022,10,16,Sunday,True
IN,"md university, rohtak - hspcb",co,caaqm,µg/m³,690.0,2022-10-31 07:15:00+05:30,india,28.52123,76.37138,2022-10-31,2022,10,7,Monday,False
IN,"chhoti gwaltoli, indore - mppcb",pm2.5,caaqm,µg/m³,10.0,2020-01-06 14:45:00+05:30,india,22.719444,75.870278,2020-01-06,2020,1,14,Monday,False
IN,"east arjun nagar, delhi - cpcb",o3,caaqm,µg/m³,12.37,2020-02-10 08:30:00+05:30,india,28.655601699999995,77.2859318,2020-02-10,2020,2,8,Monday,False
IN,"icrisat patancheru, hyderabad - tspcb",no2,caaqm,µg/m³,5.7,2020-04-28 15:15:00+05:30,india,17.305178,78.162863,2020-04-28,2020,4,15,Tuesday,False
IN,"kariavattom, thiruvananthapuram - kerala pcb",so2,caaqm,µg/m³,3.35,2022-10-16 21:15:00+05:30,india,8.563699999999999,76.8865,2022-10-16,2022,10,21,Sunday,True
IN,"mundka, delhi - dpcc",no2,caaqm,µg/m³,65.9,2022-10-31 06:15:00+05:30,india,28.684678,77.076574,2022-10-31,2022,10,6,Monday,False
IN,"vidayagiri, bagalkot - kspcb",no2,caaqm,µg/m³,8.54,2022-10-16 21:15:00+05:30,india,16.172806000000005,75.659694,2022-10-16,2022,10,21,Sunday,True
IN,"mini secretariat, charkhi dadri - hspcb",o3,caaqm,µg/m³,18.84,2022-10-16 21:30:00+05:30,india,28.593883,76.270653,2022-10-16,2022,10,21,Sunday,True
IN,"buddha colony, muzaffarpur - bspcb",no2,caaqm,µg/m³,48.84,2022-10-16 21:00:00+05:30,india,26.11442,85.39813,2022-10-16,2022,10,21,Sunday,True
IN,"lumpyngngad, shillong - meghalaya pcb",pm10,caaqm,µg/m³,31.0,2022-10-16 21:30:00+05:30,india,25.5586,91.8985,2022-10-16,2022,10,21,Sunday,True
IN,"sector 11, faridabad - hspcb",so2,caaqm,µg/m³,0.07,2022-10-16 21:15:00+05:30,india,28.376058,77.315741,2022-10-16,2022,10,21,Sunday,True
IN,"t t nagar, bhopal - mppcb",pm10,caaqm,µg/m³,304.0,2022-10-16 21:30:00+05:30,india,23.233584000000004,77.400574,2022-10-16,2022,10,21,Sunday,True
IN,"meelavittan, thoothukudi - tnpcb",o3,caaqm,µg/m³,3.84,2022-10-16 21:30:00+05:30,india,8.816428,78.099039,2022-10-16,2022,10,21,Sunday,True
IN,"arumbakkam, chennai - tnpcb",pm10,caaqm,µg/m³,11.0,2022-10-16 21:30:00+05:30,india,13.0664,80.2112,2022-10-16,2022,10,21,Sunday,True
IN,"lodhi road, delhi - iitm",no2,caaqm,µg/m³,17.15,2022-08-02 15:00:00+05:30,india,28.588333,77.22166700000001,2022-08-02,2022,8,15,Tuesday,False
IN,"sector-19a nerul, navi mumbai - iitm",no2,caaqm,µg/m³,32.03,2022-10-16 21:30:00+05:30,india,19.044,73.03250000000001,2022-10-16,2022,10,21,Sunday,True
IN,"sector-19a nerul, navi mumbai - iitm",co,caaqm,µg/m³,2670.0,2022-10-16 21:30:00+05:30,india,19.044,73.03250000000001,2022-10-16,2022,10,21,Sunday,True
IN,"mulund west, mumbai - mpcb",co,caaqm,µg/m³,640.0,2022-10-16 21:15:00+05:30,india,19.175,72.9419,2022-10-16,2022,10,21,Sunday,True
IN,"pan bazaar, guwahati - pcba",o3,caaqm,µg/m³,10.71,2022-10-16 21:30:00+05:30,india,26.1875,91.744194,2022-10-16,2022,10,21,Sunday,True
IN,"tamaka ind. area, kolar - kspcb",no2,caaqm,µg/m³,48.47,2022-10-31 07:30:00+05:30,india,13.1276288,78.1570122,2022-10-31,2022,10,7,Monday,False
IN,"hadapsar, pune - iitm",no2,caaqm,µg/m³,16.62,2022-06-22 14:15:00+05:30,india,18.501793,73.927532,2022-06-22,2022,6,14,Wednesday,False
IN,"hadapsar, pune - iitm",co,caaqm,µg/m³,990.0,2022-06-22 14:15:00+05:30,india,18.501793,73.927532,2022-06-22,2022,6,14,Wednesday,False
